Klucz,Prawdopodobieństwo awarii,Koszt naprawy awarii,Czas naprawy [godz.],Moc zamówiona na wyłączonym obszarze [MW],Moc rzeczywista,Koszt niesprzedania ciepła,Całkowity koszt awarii,Ryzyko
26847,0.004,6279.9,8.5,0.7,0.7,888.6,7168.5,25.7
140329,0.003,6255.6,8.5,1.5,1.5,1941.8,8197.4,25.6
32655,0.003,7591.8,8.5,0.7,0.7,832.7,8424.5,25.6
33427,0.005,4816.7,8.5,0.4,0.4,518.6,5335.3,25.6
33775,0.004,5498.5,8.5,0.2,0.2,248.2,5746.7,25.6
136148,0.004,4063.5,8.5,2.1,2.1,2620.8,6684.3,25.6
35019,0.009,2497.1,8.5,0.2,0.2,238.4,2735.5,25.6
82353,0.003,6081.9,8.5,1.4,1.4,1787.8,7869.6,25.5
74893,0.002,9126.1,8.5,1.6,1.6,2079.9,11206.0,25.5
73858,0.003,6002.3,8.5,1.4,1.4,1787.8,7790.0,25.4
73854,0.003,6002.3,8.5,1.4,1.4,1787.8,7790.0,25.4
104753,0.004,5314.0,8.5,0.6,0.6,788.4,6102.4,25.3
31079,0.005,5138.7,8.5,0.3,0.3,363.3,5502.0,25.3
26867,0.004,6468.3,8.5,0.5,0.5,632.8,7101.1,25.3
139527,0.003,6163.4,8.5,1.7,1.7,2146.7,8310.1,25.3
82971,0.002,7786.0,8.5,2.3,2.3,2908.8,10694.8,25.2
32823,0.004,5948.4,8.5,0.1,0.1,146.2,6094.7,25.2
106082,0.004,5297.6,8.5,0.5,0.5,657.8,5955.4,25.1
22559,0.005,4551.4,8.5,0.6,0.6,709.4,5260.8,25.1
138740,0.005,5185.5,8.5,0.3,0.3,334.1,5519.6,25.1
114149,0.004,3947.7,8.5,2.3,2.3,2870.6,6818.3,25.0
33363,0.004,5520.6,8.5,0.2,0.2,210.8,5731.4,25.0
96088,0.005,5057.4,8.5,0.2,0.2,316.5,5373.8,25.0
138739,0.005,4727.2,8.5,0.4,0.4,454.4,5181.6,25.0
99805,0.006,3912.4,8.5,0.4,0.4,503.1,4415.5,25.0
85158,0.002,9219.3,8.5,0.6,0.6,805.7,10024.9,24.9
35075,0.01,2460.3,8.5,0.1,0.1,128.6,2589.0,24.9
136122,0.005,4634.5,8.5,0.5,0.5,602.7,5237.3,24.9
32599,0.004,6120.1,8.5,0.3,0.3,323.1,6443.2,24.8
34507,0.009,2490.2,8.5,0.2,0.2,261.8,2752.0,24.8
105755,0.004,5254.5,8.5,0.5,0.5,640.3,5894.8,24.8
24135,0.005,4910.2,8.5,0.3,0.3,371.8,5282.0,24.8
142312,0.003,7430.2,8.5,1.2,1.2,1545.1,8975.3,24.8
139540,0.003,6106.7,8.5,1.6,1.6,2081.0,8187.7,24.8
105759,0.004,5254.5,8.5,0.5,0.5,640.3,5894.8,24.8
129451,0.005,4554.2,8.5,0.6,0.6,782.9,5337.2,24.8
70053,0.004,5438.6,8.5,0.2,0.2,199.0,5637.6,24.7
105529,0.004,5254.5,8.5,0.5,0.5,640.3,5894.8,24.7
105533,0.004,5254.5,8.5,0.5,0.5,640.3,5894.8,24.7
114118,0.004,3912.1,8.5,2.3,2.3,2880.7,6792.8,24.7
102612,0.004,5254.5,8.5,0.5,0.5,626.2,5880.7,24.7
102620,0.004,5254.5,8.5,0.5,0.5,626.2,5880.7,24.7
33043,0.004,5428.9,8.5,0.2,0.2,307.1,5736.1,24.7
28235,0.004,5326.0,8.5,0.5,0.5,638.3,5964.2,24.7
75218,0.003,7499.1,8.5,1.1,1.1,1391.8,8890.9,24.7
139571,0.004,4291.2,8.5,1.8,1.8,2312.5,6603.7,24.7
108301,0.004,6362.7,8.5,0.3,0.3,342.6,6705.3,24.6
96003,0.005,4958.5,8.5,0.2,0.2,275.6,5234.1,24.6
30663,0.004,5297.2,8.5,0.5,0.5,652.6,5949.8,24.5
31051,0.005,4977.9,8.5,0.3,0.3,368.6,5346.5,24.5
33167,0.004,5655.4,8.5,0.2,0.2,277.8,5933.2,24.5
139122,0.004,5138.2,8.5,0.5,0.5,692.8,5830.9,24.5
141502,0.01,2294.2,8.5,0.1,0.1,122.9,2417.1,24.4
26363,0.003,7702.6,8.5,0.3,0.3,369.8,8072.4,24.4
33387,0.004,5229.8,8.5,0.2,0.2,255.0,5484.8,24.4
129490,0.005,4554.2,8.5,0.6,0.6,798.2,5352.4,24.4
136121,0.005,4628.3,8.5,0.5,0.5,586.0,5214.3,24.4
74205,0.003,8101.9,8.5,0.2,0.2,241.3,8343.2,24.3
25703,0.004,5582.6,8.5,0.3,0.3,414.3,5996.8,24.3
98177,0.004,5346.7,8.5,0.6,0.6,734.0,6080.7,24.3
100068,0.004,5314.0,8.5,0.6,0.6,819.4,6133.4,24.3
32607,0.004,6120.1,8.5,0.1,0.1,167.3,6287.4,24.3
84879,0.004,5272.0,8.5,0.1,0.1,180.0,5452.0,24.3
97719,0.004,5314.0,8.5,0.7,0.7,859.4,6173.4,24.2
100126,0.004,5314.0,8.5,0.7,0.7,859.4,6173.4,24.2
135521,0.004,4291.2,8.5,1.8,1.8,2312.5,6603.7,24.2
34219,0.003,8302.1,8.5,0.1,0.1,182.0,8484.1,24.2
101384,0.004,5254.5,8.5,0.5,0.5,650.2,5904.7,24.2
138742,0.005,4727.2,8.5,0.2,0.2,314.1,5041.3,24.2
101800,0.004,5254.5,8.5,0.5,0.5,650.2,5904.7,24.1
139041,0.006,3756.0,8.5,0.4,0.4,523.3,4279.3,24.1
33479,0.004,5293.7,8.5,0.2,0.2,213.6,5507.2,24.1
39234,0.004,6249.1,8.5,0.2,0.2,301.6,6550.7,24.1
95811,0.005,4772.1,8.5,0.3,0.3,343.7,5115.9,24.1
33247,0.004,5498.5,8.5,0.2,0.2,241.6,5740.1,24.1
139525,0.003,6062.6,8.5,1.7,1.7,2121.9,8184.5,24.1
25679,0.003,7660.4,8.5,0.7,0.7,865.5,8526.0,24.1
22571,0.003,4871.5,8.5,1.6,1.6,2031.3,6902.8,24.0
69633,0.005,4038.8,8.5,0.9,0.9,1104.4,5143.2,24.0
66970,0.005,4504.6,8.5,0.2,0.2,267.8,4772.3,24.0
114122,0.004,4580.9,8.5,0.6,0.6,781.1,5362.0,24.0
39150,0.004,6486.9,8.5,0.2,0.2,301.2,6788.0,23.9
25555,0.003,6909.7,8.5,0.8,0.8,1020.3,7930.0,23.9
139391,0.003,6141.9,8.5,1.5,1.5,1926.7,8068.7,23.9
138746,0.005,4772.1,8.5,0.3,0.3,335.7,5107.8,23.9
138744,0.005,4772.1,8.5,0.3,0.3,335.7,5107.8,23.9
108683,0.004,4971.0,8.5,0.4,0.4,541.0,5512.0,23.9
113130,0.003,6163.4,8.5,1.7,1.7,2146.7,8310.1,23.9
114267,0.005,4636.2,8.5,0.4,0.4,537.5,5173.7,23.8
86643,0.005,4445.6,8.5,0.5,0.5,683.8,5129.4,23.8
33611,0.005,4756.5,8.5,0.3,0.3,395.1,5151.6,23.8
33711,0.009,2526.1,8.5,0.2,0.2,241.8,2767.9,23.8
33419,0.004,5098.3,8.5,0.2,0.2,225.7,5324.0,23.8
81573,0.005,4642.0,8.5,0.2,0.2,283.9,4925.9,23.8
114199,0.004,4580.9,8.5,0.6,0.6,781.1,5362.0,23.8
139642,0.003,6057.0,8.5,1.6,1.6,2009.9,8066.9,23.7
110211,0.003,6196.9,8.5,1.5,1.5,1934.0,8131.0,23.7
109238,0.003,6163.4,8.5,1.8,1.8,2300.5,8463.8,23.7
33031,0.009,2440.3,8.5,0.1,0.1,67.4,2507.8,23.7
140330,0.004,4741.3,8.5,0.6,0.6,758.9,5500.2,23.7
32731,0.004,5691.3,8.5,0.2,0.2,283.9,5975.2,23.6
98173,0.004,5254.5,8.5,0.5,0.5,698.0,5952.5,23.6
96101,0.004,5314.0,8.5,0.6,0.6,819.4,6133.4,23.6
96097,0.004,5314.0,8.5,0.6,0.6,819.4,6133.4,23.6
100088,0.004,5254.5,8.5,0.5,0.5,682.6,5937.1,23.6
97772,0.004,5254.5,8.5,0.5,0.5,682.6,5937.1,23.6
96311,0.004,5314.0,8.5,0.7,0.7,859.4,6173.4,23.6
96315,0.004,5314.0,8.5,0.7,0.7,859.4,6173.4,23.6
34223,0.005,4527.6,8.5,0.2,0.2,298.7,4826.3,23.5
113572,0.01,2275.5,8.5,0.1,0.1,121.3,2396.7,23.5
100689,0.012,1838.4,8.5,0.1,0.1,66.1,1904.5,23.5
114501,0.01,2275.5,8.5,0.1,0.1,121.3,2396.7,23.5
95793,0.004,5216.9,8.5,0.2,0.2,244.8,5461.7,23.5
141524,0.006,3756.0,8.5,0.3,0.3,344.2,4100.2,23.5
27243,0.004,5409.0,8.5,0.3,0.3,422.8,5831.9,23.5
34459,0.018,1203.3,8.5,0.1,0.1,134.3,1337.6,23.4
138748,0.005,4622.8,8.5,0.2,0.2,296.6,4919.4,23.4
110135,0.003,6147.7,8.5,1.6,1.6,2011.4,8159.1,23.3
136153,0.004,3912.1,8.5,1.9,1.9,2422.4,6334.5,23.3
136161,0.005,4414.7,8.5,0.5,0.5,620.7,5035.4,23.3
97088,0.004,5297.6,8.5,0.6,0.6,717.1,6014.7,23.3
25989,0.005,4629.9,8.5,0.4,0.4,523.1,5153.0,23.3
109117,0.003,6140.0,8.5,1.5,1.5,1874.8,8014.8,23.3
80832,0.003,7127.2,8.5,1.1,1.1,1383.8,8511.0,23.3
32391,0.005,4333.2,8.5,0.2,0.2,261.4,4594.6,23.3
24245,0.005,4629.9,8.5,0.4,0.4,523.1,5153.0,23.3
110083,0.003,6106.7,8.5,1.8,1.8,2230.0,8336.7,23.3
32027,0.004,5921.2,8.5,0.4,0.4,526.1,6447.3,23.2
131722,0.004,4580.9,8.5,0.6,0.6,701.2,5282.1,23.2
109403,0.005,4239.0,8.5,0.3,0.3,334.1,4573.1,23.1
131761,0.004,4580.9,8.5,0.5,0.5,686.1,5267.0,23.1
138689,0.005,4414.7,8.5,0.4,0.4,548.6,4963.3,23.1
106728,0.003,6439.9,8.5,0.2,0.2,206.8,6646.8,23.1
131763,0.004,4631.9,8.5,0.5,0.5,661.7,5293.6,23.1
140359,0.003,5889.6,8.5,1.2,1.2,1487.5,7377.1,23.1
136279,0.004,4602.0,8.5,0.5,0.5,667.3,5269.3,23.0
94760,0.004,5346.7,8.5,0.6,0.6,734.0,6080.7,23.0
113210,0.003,6196.9,8.5,1.2,1.2,1468.6,7665.6,23.0
80828,0.003,8074.0,8.5,0.5,0.5,614.5,8688.5,23.0
39090,0.003,6590.0,8.5,0.2,0.2,231.0,6821.0,23.0
80728,0.004,6135.9,8.5,0.3,0.3,423.9,6559.8,23.0
97084,0.004,5254.5,8.5,0.5,0.5,698.0,5952.5,23.0
27321,0.004,4483.5,8.5,0.5,0.5,663.9,5147.5,22.9
109994,0.003,6112.3,8.5,1.9,1.9,2354.3,8466.6,22.9
109990,0.003,6163.4,8.5,1.6,1.6,2021.2,8184.6,22.9
95109,0.004,5314.0,8.5,0.7,0.7,859.4,6173.4,22.9
109552,0.01,2275.5,8.5,0.1,0.1,125.2,2400.7,22.9
136222,0.004,4551.4,8.5,0.5,0.5,667.3,5218.7,22.9
27503,0.004,4829.3,8.5,0.3,0.3,344.7,5174.0,22.9
109438,0.01,2275.5,8.5,0.1,0.1,125.2,2400.7,22.8
108297,0.002,7568.0,8.5,1.5,1.5,1918.5,9486.6,22.8
97579,0.004,4911.5,8.5,0.7,0.7,830.2,5741.6,22.8
112143,0.006,3718.7,8.5,0.3,0.3,389.1,4107.8,22.8
34123,0.004,5921.2,8.5,0.3,0.3,369.6,6290.8,22.8
34139,0.004,5921.2,8.5,0.3,0.3,369.6,6290.8,22.8
85074,0.003,8389.6,8.5,0.4,0.4,478.4,8868.1,22.8
109081,0.003,6169.0,8.5,1.7,1.7,2191.1,8360.1,22.8
138683,0.004,5119.1,8.5,0.3,0.3,362.0,5481.1,22.7
94776,0.004,5297.6,8.5,0.6,0.6,717.1,6014.7,22.7
33907,0.014,1559.4,8.5,0.1,0.1,101.1,1660.5,22.7
74427,0.003,6572.9,8.5,0.2,0.2,313.6,6886.6,22.7
94768,0.004,5297.6,8.5,0.6,0.6,717.1,6014.7,22.7
138195,0.005,4497.7,8.5,0.4,0.4,523.1,5020.8,22.7
27987,0.008,2564.8,8.5,0.2,0.2,223.2,2788.0,22.7
136120,0.004,4401.2,8.5,0.5,0.5,683.4,5084.6,22.7
131764,0.004,4414.7,8.5,0.5,0.5,629.2,5043.9,22.7
106072,0.009,2294.2,8.5,0.1,0.1,139.2,2433.3,22.6
129440,0.004,4578.4,8.5,1.1,1.1,1453.9,6032.3,22.6
138198,0.004,5117.2,8.5,0.3,0.3,398.2,5515.4,22.6
27139,0.004,5117.2,8.5,0.3,0.3,398.2,5515.4,22.6
138676,0.005,4024.1,8.5,0.1,0.1,123.1,4147.2,22.6
31623,0.003,6254.8,8.5,0.2,0.2,253.1,6507.9,22.6
33507,0.003,6468.0,8.5,0.3,0.3,409.6,6877.5,22.6
66968,0.003,6104.2,8.5,0.7,0.7,898.1,7002.4,22.6
136220,0.004,5334.2,8.5,0.5,0.5,619.7,5953.9,22.6
113639,0.003,4291.2,8.5,1.8,1.8,2312.5,6603.7,22.6
114163,0.003,4575.5,8.5,1.6,1.6,2082.3,6657.8,22.6
109592,0.003,6062.6,8.5,1.8,1.8,2273.8,8336.4,22.5
114157,0.005,4393.8,8.5,0.4,0.4,528.6,4922.4,22.5
131756,0.004,4551.4,8.5,0.5,0.5,696.9,5248.2,22.5
34067,0.004,5905.9,8.5,0.3,0.3,441.2,6347.0,22.5
113230,0.003,5889.6,8.5,1.2,1.2,1487.5,7377.1,22.5
142045,0.003,5559.5,8.5,1.7,1.7,2118.5,7678.0,22.5
24193,0.004,4347.9,8.5,0.5,0.5,687.6,5035.4,22.4
25675,0.003,7958.6,8.5,0.2,0.2,257.9,8216.5,22.3
136243,0.004,5044.1,8.5,0.3,0.3,370.2,5414.3,22.3
85676,0.003,7185.0,8.5,0.6,0.6,814.6,7999.6,22.3
75051,0.003,7438.8,8.5,0.6,0.6,792.7,8231.5,22.3
139570,0.003,5605.1,8.5,1.7,1.7,2193.4,7798.5,22.3
143029,0.003,6608.1,8.5,0.3,0.3,321.8,6929.9,22.2
34467,0.003,7003.4,8.5,0.5,0.5,639.2,7642.6,22.2
25067,0.003,8335.1,8.5,0.4,0.4,502.9,8838.0,22.2
39186,0.004,5636.4,8.5,0.3,0.3,363.4,5999.8,22.2
31451,0.003,6256.7,8.5,0.2,0.2,227.4,6484.2,22.1
39174,0.004,5636.4,8.5,0.3,0.3,371.4,6007.8,22.1
32523,0.009,2427.7,8.5,0.1,0.1,125.1,2552.7,22.1
112662,0.005,4070.3,8.5,0.5,0.5,589.8,4660.1,22.0
22643,0.004,4058.8,8.5,1.5,1.5,1970.5,6029.4,22.0
27225,0.004,4327.2,8.5,0.5,0.5,655.6,4982.8,22.0
28319,0.003,5657.1,8.5,1.8,1.8,2227.8,7884.9,22.0
39058,0.003,6254.8,8.5,0.2,0.2,234.0,6488.8,22.0
138193,0.004,4369.4,8.5,0.5,0.5,650.0,5019.4,21.9
143756,0.004,4554.2,8.5,0.6,0.6,777.1,5331.4,21.9
34111,0.004,5905.9,8.5,0.2,0.2,258.1,6164.0,21.9
31987,0.004,4833.5,8.5,0.5,0.5,579.3,5412.8,21.9
113659,0.003,4291.2,8.5,1.9,1.9,2377.9,6669.1,21.9
142945,0.005,4035.3,8.5,0.3,0.3,374.0,4409.3,21.8
33947,0.004,5905.9,8.5,0.2,0.2,245.3,6151.2,21.8
34159,0.004,5938.5,8.5,0.2,0.2,249.2,6187.7,21.8
114291,0.004,4594.3,8.5,1.2,1.2,1468.7,6063.1,21.8
24547,0.003,6445.7,8.5,0.4,0.4,445.8,6891.4,21.8
113920,0.004,4516.9,8.5,0.5,0.5,645.5,5162.3,21.8
142292,0.004,4741.3,8.5,0.6,0.6,751.0,5492.3,21.8
114319,0.004,4594.3,8.5,1.1,1.1,1443.4,6037.8,21.8
129474,0.005,4172.3,8.5,0.5,0.5,611.6,4783.8,21.7
24201,0.004,4729.0,8.5,0.5,0.5,591.9,5320.9,21.7
94675,0.004,5254.5,8.5,0.6,0.6,705.1,5959.6,21.7
84448,0.003,6977.0,8.5,0.4,0.4,473.1,7450.1,21.7
34243,0.005,4491.4,8.5,0.1,0.1,164.7,4656.0,21.7
94482,0.004,5254.5,8.5,0.5,0.5,689.5,5944.0,21.7
69605,0.002,7232.6,8.5,1.2,1.2,1471.8,8704.3,21.7
28231,0.003,7127.4,8.5,1.1,1.1,1388.6,8516.1,21.7
33967,0.004,5375.7,8.5,0.3,0.3,386.5,5762.2,21.7
31803,0.004,5375.7,8.5,0.3,0.3,386.5,5762.2,21.7
84714,0.004,5314.0,8.5,0.7,0.7,868.2,6182.1,21.7
136213,0.004,4035.6,8.5,1.2,1.2,1552.4,5588.0,21.6
139526,0.004,4551.4,8.5,0.6,0.6,716.9,5268.2,21.6
97575,0.002,7299.7,8.5,1.3,1.3,1628.4,8928.1,21.6
25615,0.002,8292.9,8.5,0.4,0.4,478.2,8771.2,21.6
131723,0.004,4327.2,8.5,0.5,0.5,683.4,5010.6,21.6
39202,0.003,6113.5,8.5,0.4,0.4,480.4,6593.9,21.6
33979,0.003,6254.8,8.5,0.1,0.1,117.6,6372.4,21.6
94681,0.002,7158.6,8.5,1.3,1.3,1594.0,8752.6,21.6
142678,0.003,5918.2,8.5,0.4,0.4,552.9,6471.1,21.6
32799,0.004,5054.3,8.5,0.1,0.1,178.8,5233.0,21.6
82692,0.003,6327.4,8.5,0.3,0.3,352.9,6680.3,21.5
81660,0.003,5407.2,8.5,0.7,0.7,834.9,6242.1,21.5
113507,0.004,4741.3,8.5,0.6,0.6,758.9,5500.2,21.5
129529,0.004,4298.0,8.5,0.7,0.7,907.9,5205.9,21.5
139528,0.004,4580.9,8.5,0.6,0.6,753.3,5334.3,21.5
136135,0.004,4420.3,8.5,0.5,0.5,580.1,5000.3,21.5
135514,0.003,4291.2,8.5,1.9,1.9,2364.6,6655.8,21.5
34027,0.004,5421.5,8.5,0.1,0.1,157.2,5578.7,21.5
114227,0.004,3928.3,8.5,1.3,1.3,1710.4,5638.7,21.5
136147,0.004,4420.3,8.5,0.5,0.5,580.1,5000.3,21.5
34263,0.005,4454.8,8.5,0.1,0.1,162.5,4617.3,21.5
32175,0.003,6659.0,8.5,0.7,0.7,872.7,7531.7,21.4
136241,0.004,4327.2,8.5,0.5,0.5,621.8,4949.0,21.4
39226,0.004,5589.0,8.5,0.2,0.2,206.2,5795.1,21.4
79188,0.002,8127.9,8.5,1.7,1.7,2112.2,10240.1,21.4
85308,0.003,6532.5,8.5,0.1,0.1,113.0,6645.5,21.3
129489,0.004,4259.2,8.5,0.7,0.7,928.4,5187.6,21.3
129517,0.004,4327.2,8.5,0.5,0.5,655.6,4982.8,21.3
27457,0.004,4440.0,8.5,0.5,0.5,621.5,5061.5,21.3
81625,0.003,5314.0,8.5,0.7,0.7,909.2,6223.1,21.3
81609,0.003,5314.0,8.5,0.7,0.7,909.2,6223.1,21.3
81633,0.003,5314.0,8.5,0.7,0.7,909.2,6223.1,21.3
81617,0.003,5314.0,8.5,0.7,0.7,909.2,6223.1,21.3
129502,0.004,5149.8,8.5,0.2,0.2,244.5,5394.2,21.3
114211,0.004,4594.3,8.5,1.0,1.0,1334.1,5928.4,21.3
97587,0.004,5043.5,8.5,0.3,0.3,340.9,5384.3,21.3
129492,0.004,4286.2,8.5,0.5,0.5,649.8,4936.0,21.3
33999,0.003,6238.6,8.5,0.1,0.1,164.8,6403.4,21.2
81601,0.003,5314.0,8.5,0.7,0.7,909.2,6223.1,21.2
30371,0.003,6218.2,8.5,0.2,0.2,299.4,6517.6,21.2
79223,0.003,5314.0,8.5,0.7,0.7,909.2,6223.1,21.2
82361,0.003,6296.8,8.5,0.7,0.7,847.6,7144.4,21.2
139035,0.004,4360.4,8.5,0.4,0.4,476.3,4836.6,21.2
114295,0.004,4302.3,8.5,0.5,0.5,623.3,4925.6,21.2
104373,0.004,4485.4,8.5,0.4,0.4,510.5,4995.9,21.2
84718,0.004,5254.5,8.5,0.6,0.6,705.1,5959.6,21.1
26639,0.003,6597.8,8.5,0.7,0.7,852.5,7450.4,21.1
26025,0.004,4327.2,8.5,0.5,0.5,656.8,4984.0,21.1
129507,0.004,4327.2,8.5,0.5,0.5,652.2,4979.5,21.1
113949,0.004,3928.3,8.5,1.4,1.4,1760.1,5688.3,21.0
137823,0.004,5043.1,8.5,0.2,0.2,290.8,5333.9,21.0
25807,0.002,8628.0,8.5,0.4,0.4,511.2,9139.2,21.0
31459,0.003,5852.7,8.5,0.1,0.1,174.1,6026.8,21.0
27147,0.004,4464.0,8.5,0.3,0.3,419.6,4883.5,20.9
142471,0.004,4695.6,8.5,0.6,0.6,789.5,5485.0,20.9
113273,0.004,4741.3,8.5,0.6,0.6,751.0,5492.3,20.9
136139,0.004,4915.6,8.5,0.4,0.4,515.9,5431.5,20.9
32163,0.003,6070.9,8.5,0.1,0.1,185.5,6256.4,20.8
129483,0.004,4259.2,8.5,0.7,0.7,849.6,5108.8,20.8
27165,0.004,4327.2,8.5,0.4,0.4,494.6,4821.8,20.8
131720,0.004,4330.0,8.5,0.5,0.5,646.7,4976.8,20.8
82368,0.003,6226.3,8.5,0.5,0.5,688.4,6914.7,20.7
34091,0.004,5560.0,8.5,0.2,0.2,260.6,5820.6,20.7
26839,0.002,7452.7,8.5,1.5,1.5,1865.3,9318.0,20.7
139573,0.004,4551.4,8.5,0.6,0.6,716.9,5268.2,20.7
142187,0.004,4240.4,8.5,0.7,0.7,848.4,5088.7,20.7
129500,0.004,4448.4,8.5,0.5,0.5,575.2,5023.5,20.7
39210,0.004,5294.6,8.5,0.2,0.2,246.1,5540.7,20.7
81830,0.003,5254.5,8.5,0.6,0.6,738.4,5992.9,20.7
39146,0.004,5359.2,8.5,0.2,0.2,208.8,5568.1,20.7
95326,0.003,5254.5,8.5,0.6,0.6,722.1,5976.6,20.7
109934,0.003,5605.1,8.5,1.8,1.8,2257.1,7862.2,20.6
136233,0.004,4354.7,8.5,0.4,0.4,490.4,4845.1,20.6
109041,0.002,5633.9,8.5,2.1,2.1,2653.7,8287.5,20.6
109684,0.002,5633.9,8.5,2.1,2.1,2653.7,8287.5,20.6
24189,0.004,4240.4,8.5,0.6,0.6,825.5,5065.8,20.6
25635,0.002,7525.3,8.5,0.6,0.6,722.6,8247.9,20.6
136159,0.003,6013.9,8.5,1.2,1.2,1538.9,7552.8,20.5
39018,0.004,4491.4,8.5,0.1,0.1,163.1,4654.5,20.5
131757,0.004,4283.5,8.5,0.5,0.5,595.3,4878.9,20.4
131718,0.004,5043.1,8.5,0.2,0.2,290.8,5333.9,20.4
28103,0.004,4861.7,8.5,0.2,0.2,264.3,5125.9,20.4
109692,0.002,5582.1,8.5,2.1,2.1,2653.7,8235.8,20.4
109077,0.002,5582.1,8.5,2.1,2.1,2653.7,8235.8,20.4
129505,0.004,4327.2,8.5,0.4,0.4,517.9,4845.1,20.4
39130,0.004,5359.2,8.5,0.1,0.1,104.0,5463.2,20.3
101790,0.003,6006.0,8.5,0.2,0.2,299.5,6305.5,20.3
136141,0.004,4492.4,8.5,0.3,0.3,327.7,4820.0,20.3
114191,0.004,4251.3,8.5,0.7,0.7,830.7,5082.0,20.3
31695,0.004,4786.8,8.5,0.2,0.2,191.7,4978.5,20.3
131754,0.004,4915.6,8.5,0.4,0.4,503.3,5418.9,20.3
100064,0.003,6393.1,8.5,0.6,0.6,763.9,7157.0,20.3
110215,0.003,5559.5,8.5,1.7,1.7,2179.9,7739.4,20.2
85880,0.003,6170.3,8.5,0.3,0.3,345.6,6516.0,20.2
136132,0.004,4550.9,8.5,0.2,0.2,289.1,4840.1,20.2
136116,0.004,3992.2,8.5,1.3,1.3,1614.0,5606.2,20.2
101873,0.008,2381.0,8.5,0.2,0.2,213.3,2594.3,20.2
109660,0.002,5609.1,8.5,2.0,2.0,2490.7,8099.8,20.2
32135,0.004,4927.4,8.5,0.3,0.3,382.2,5309.6,20.2
32287,0.004,5125.2,8.5,0.1,0.1,83.7,5209.0,20.2
142046,0.004,4551.4,8.5,0.6,0.6,709.4,5260.8,20.2
138184,0.004,4579.9,8.5,0.2,0.2,284.6,4864.5,20.1
136172,0.004,4550.9,8.5,0.2,0.2,297.8,4848.8,20.1
113568,0.003,4021.1,8.5,2.2,2.2,2859.3,6880.4,20.1
31463,0.003,5560.0,8.5,0.2,0.2,262.7,5822.7,20.1
69641,0.003,5254.5,8.5,0.6,0.6,736.7,5991.2,20.1
138187,0.004,4579.9,8.5,0.2,0.2,289.1,4869.0,20.1
31387,0.003,5280.1,8.5,0.6,0.6,721.3,6001.4,20.1
32011,0.004,5440.1,8.5,0.1,0.1,181.4,5621.5,20.0
39102,0.004,5389.7,8.5,0.2,0.2,299.3,5689.0,20.0
27547,0.004,4523.0,8.5,0.1,0.1,151.1,4674.1,20.0
34127,0.004,4927.4,8.5,0.3,0.3,340.4,5267.8,20.0
27119,0.004,4579.9,8.5,0.2,0.2,279.4,4859.2,20.0
136167,0.004,4579.9,8.5,0.2,0.2,297.8,4877.7,20.0
34131,0.003,5545.6,8.5,0.1,0.1,179.7,5725.3,19.9
34007,0.004,5488.0,8.5,0.1,0.1,176.7,5664.7,19.9
129484,0.004,4283.6,8.5,0.5,0.5,635.5,4919.1,19.9
113989,0.003,6013.9,8.5,1.3,1.3,1702.6,7716.5,19.9
66954,0.003,5178.8,8.5,0.5,0.5,640.0,5818.8,19.8
108485,0.004,4701.9,8.5,0.6,0.6,816.0,5517.9,19.8
142384,0.004,4695.6,8.5,0.5,0.5,659.9,5355.4,19.8
102616,0.003,6321.6,8.5,0.5,0.5,635.0,6956.6,19.8
129452,0.004,4550.9,8.5,0.3,0.3,353.0,4903.9,19.8
139116,0.004,4368.7,8.5,0.2,0.2,295.1,4663.8,19.7
141892,0.01,1803.7,8.5,0.1,0.1,104.5,1908.2,19.7
30863,0.002,7557.9,8.5,1.0,1.0,1222.1,8780.0,19.7
131729,0.004,4550.9,8.5,0.2,0.2,284.6,4835.5,19.7
138208,0.003,5878.1,8.5,1.4,1.4,1741.9,7620.0,19.7
100122,0.004,4604.5,8.5,0.2,0.2,291.7,4896.3,19.7
136140,0.003,5768.7,8.5,1.1,1.1,1344.2,7112.9,19.7
34015,0.004,4725.5,8.5,0.4,0.4,502.1,5227.5,19.7
32627,0.004,4627.6,8.5,0.2,0.2,230.1,4857.7,19.7
136170,0.004,4368.7,8.5,0.2,0.2,295.1,4663.8,19.6
114175,0.003,5926.3,8.5,1.4,1.4,1803.5,7729.9,19.6
139187,0.01,1905.3,8.5,0.0,0.0,53.3,1958.5,19.5
39042,0.004,5305.0,8.5,0.2,0.2,271.4,5576.4,19.5
39050,0.004,5305.0,8.5,0.2,0.2,271.4,5576.4,19.5
143740,0.003,4644.7,8.5,1.3,1.3,1674.1,6318.9,19.5
129442,0.004,4026.4,8.5,0.8,0.8,1013.1,5039.5,19.5
24217,0.003,5966.0,8.5,1.2,1.2,1575.7,7541.7,19.5
39074,0.003,5305.0,8.5,0.2,0.2,271.4,5576.4,19.5
114098,0.004,3966.3,8.5,1.2,1.2,1554.8,5521.1,19.5
26535,0.003,6170.3,8.5,0.2,0.2,303.3,6473.6,19.5
34151,0.004,5278.8,8.5,0.2,0.2,258.6,5537.4,19.5
109890,0.003,6141.9,8.5,0.8,0.8,985.9,7127.8,19.4
39082,0.004,5270.6,8.5,0.2,0.2,267.8,5538.4,19.4
75137,0.002,8303.6,8.5,1.0,1.0,1285.1,9588.7,19.4
129526,0.004,4026.4,8.5,0.8,0.8,986.4,5012.8,19.4
